,index,Unnamed: 0,FIPS,both_gender_resp_mort,cause_id,cause_name,female_resp_mort,location_id,male_resp_mort,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
15310,896,virginia_frederick,51069.0,57.8323807033374,508,Chronic respiratory diseases,47.5502067902489,3392,75.26317874850241,1999,213,0.5305164319248826,0.3004694835680751,0.15492957746478872,0.014084507042253518,0.0,0.0,169,112,50,0.0,0.0,1.0,0.0,0.0,0.0
15311,897,virginia_hanover,51085.0,54.502633894511604,508,Chronic respiratory diseases,46.1893453924825,3435,70.40818957467741,1999,213,0.5023474178403756,0.24413145539906106,0.16901408450704225,0.07981220657276995,0.004694835680751174,0.0,204,140,50,0.0,0.0,1.0,0.0,0.0,0.0
15312,898,virginia_henrico,51087.0,59.232543217062904,508,Chronic respiratory diseases,51.2854859330036,3450,75.2501293278934,1999,250,0.516,0.304,0.132,0.044000000000000004,0.004,0.0,202,122,50,0.0,0.0,0.764,0.0,0.23600000000000002,0.0
15314,900,virginia_loudoun,51107.0,45.768031172979,508,Chronic respiratory diseases,42.1773711945889,3393,53.006202325160295,1999,364,0.6648351648351648,0.21703296703296704,0.0989010989010989,0.016483516483516484,0.0027472527472527475,0.0,201,112,42,0.0,0.38186813186813184,0.489010989010989,0.0,0.12912087912087913,0.0
15316,902,virginia_northumberland,51133.0,45.38005519770579,508,Chronic respiratory diseases,40.1643324572544,3434,53.41018839803,1999,59,1.0,0.0,0.0,0.0,0.0,0.0,49,35,12,0.0,0.0,0.0,0.0,0.0,1.0
15320,906,virginia_rockbridge,51163.0,53.8900863298627,508,Chronic respiratory diseases,39.395540200316,3430,75.51616710488659,1999,229,0.4104803493449782,0.4759825327510917,0.10480349344978164,0.008733624454148471,0.0,0.0,182,105,57,0.0,0.0,0.7030567685589519,0.0,0.2969432314410481,0.0
15324,910,virginia_warren,51187.0,63.2408503098429,508,Chronic respiratory diseases,52.47902431921661,3398,82.59549532974009,1999,60,1.0,0.0,0.0,0.0,0.0,0.0,41,31,18,0.0,0.0,0.0,0.0,0.0,1.0
15331,917,washington_clark,53011.0,58.8068653246223,508,Chronic respiratory diseases,50.1591592235196,3563,73.2823370370008,1999,365,0.8986301369863013,0.09315068493150687,0.00821917808219178,0.0,0.0,0.0,111,51,29,0.4712328767123288,0.0,0.3616438356164384,0.0,0.16712328767123288,0.0
15337,923,washington_lewis,53041.0,58.67307578691821,508,Chronic respiratory diseases,50.4884727027524,3553,71.77308985012759,1999,109,0.981651376146789,0.01834862385321101,0.0,0.0,0.0,0.0,77,42,28,0.0,0.0,1.0,0.0,0.0,0.0
15341,927,washington_spokane,53063.0,68.7295223748844,508,Chronic respiratory diseases,56.801329721433,3539,89.3389041816718,1999,365,0.6876712328767123,0.3041095890410959,0.0054794520547945215,0.0027397260273972607,0.0,0.0,195,70,43,0.3479452054794521,0.0,0.33424657534246577,0.0,0.2821917808219178,0.03561643835616438
15343,929,washington_thurston,53067.0,59.551130578994595,508,Chronic respiratory diseases,51.099809437477504,3550,73.4095195127068,1999,360,0.8833333333333333,0.11388888888888887,0.0027777777777777783,0.0,0.0,0.0,145,54,30,0.375,0.0,0.44722222222222224,0.0,0.175,0.0027777777777777783
15344,930,washington_walla walla,53071.0,55.3202368725947,508,Chronic respiratory diseases,42.6540503917142,3558,74.7052937332093,1999,113,0.8141592920353983,0.17699115044247787,0.0,0.008849557522123894,0.0,0.0,172,55,23,0.0,0.0,0.0,0.0,0.0,1.0
15349,935,west virginia_cabell,54011.0,69.9443063320558,508,Chronic respiratory diseases,58.0680671083592,3605,92.13578507639299,1999,365,0.536986301369863,0.3205479452054795,0.10410958904109588,0.03835616438356165,0.0,0.0,187,119,48,0.0,0.0,0.44931506849315067,0.3315068493150685,0.2191780821917808,0.0
15351,937,west virginia_greenbrier,54025.0,81.4161456935374,508,Chronic respiratory diseases,63.1252743331752,3609,115.733445213365,1999,212,0.37264150943396224,0.4575471698113208,0.16037735849056606,0.009433962264150943,0.0,0.0,151,115,61,0.0,0.0,1.0,0.0,0.0,0.0
15352,938,west virginia_hancock,54029.0,57.8572229970222,508,Chronic respiratory diseases,44.8649624341555,3565,79.4089611936844,1999,365,0.07945205479452055,0.4136986301369863,0.4328767123287671,0.07397260273972603,0.0,0.0,200,137,101,0.0,0.0,0.1178082191780822,0.8273972602739726,0.052054794520547946,0.0027397260273972607
15354,940,west virginia_kanawha,54039.0,72.8173747318066,508,Chronic respiratory diseases,59.04483555696589,3604,97.6991071583841,1999,355,0.3774647887323944,0.44788732394366204,0.1352112676056338,0.03098591549295775,0.008450704225352112,0.0,214,119,59,0.002816901408450705,0.0,0.4112676056338028,0.38028169014084506,0.2056338028169014,0.0
15356,942,west virginia_monongalia,54061.0,61.944533356597994,508,Chronic respiratory diseases,45.72037631670871,3569,91.4864412095443,1999,365,0.6219178082191781,0.26301369863013696,0.0958904109589041,0.019178082191780826,0.0,0.0,188,104,39,0.0,0.0,0.0,0.7917808219178082,0.20821917808219176,0.0
15361,947,west virginia_tucker,54093.0,68.2002012500173,508,Chronic respiratory diseases,57.16279171867341,3587,88.5230659294519,1999,95,0.6526315789473685,0.3368421052631579,0.010526315789473684,0.0,0.0,0.0,142,71,40,0.0,0.0,0.0,0.0,1.0,0.0
15364,950,wisconsin_brown,55009.0,42.698648477511,508,Chronic respiratory diseases,31.928391908584103,3667,62.557557447323205,1999,365,0.7561643835616438,0.19452054794520549,0.0410958904109589,0.00821917808219178,0.0,0.0,172,74,33,0.0,0.0,0.3753424657534247,0.3972602739726027,0.2273972602739726,0.0
15388,974,wisconsin_vilas,55125.0,43.10929880060289,508,Chronic respiratory diseases,34.7937718085914,3652,55.218115437513895,1999,298,0.8590604026845637,0.11409395973154365,0.02348993288590604,0.003355704697986577,0.0,0.0,154,58,37,0.0,0.0,0.9026845637583892,0.0,0.08724832214765099,0.010067114093959731
15392,978,wisconsin_winnebago,55139.0,47.681923994144,508,Chronic respiratory diseases,38.66051476181021,3672,64.624284444272,1999,236,0.652542372881356,0.2627118644067797,0.06779661016949153,0.01694915254237288,0.0,0.0,169,97,43,0.0,0.0,0.690677966101695,0.0,0.3093220338983051,0.0
15393,979,wisconsin_wood,55141.0,44.4407955294179,508,Chronic respiratory diseases,32.9008852938234,3638,63.85908007106811,1999,359,0.8133704735376045,0.15041782729805014,0.027855153203342614,0.008356545961002786,0.0,0.0,198,67,16,0.0,0.0,0.0,0.724233983286908,0.2757660167130919,0.0
15397,983,wyoming_converse,56009.0,84.245279394053,508,Chronic respiratory diseases,63.380418072008496,3705,116.143091660453,1999,60,0.9333333333333332,0.06666666666666668,0.0,0.0,0.0,0.0,64,46,22,0.0,0.0,0.0,0.0,0.05,0.95
15400,986,wyoming_lincoln,56023.0,56.89509875657389,508,Chronic respiratory diseases,33.6731979054572,3707,84.7973986080527,1999,359,0.9554317548746518,0.03899721448467967,0.0055710306406685246,0.0,0.0,0.0,140,39,17,0.0,0.0,0.0,0.0,0.0,1.0
15401,987,wyoming_natrona,56025.0,86.8155282768066,508,Chronic respiratory diseases,73.5075970408333,3703,110.92778305264,1999,51,0.9803921568627452,0.0196078431372549,0.0,0.0,0.0,0.0,76,27,15,0.0,0.0,0.0,0.0,0.0,1.0
15404,990,wyoming_sheridan,56033.0,76.4792755301575,508,Chronic respiratory diseases,62.023634154465505,3696,98.99873543131359,1999,283,0.7950530035335689,0.2049469964664311,0.0,0.0,0.0,0.0,98,59,31,0.0,0.0,0.0,0.0,0.3604240282685512,0.6395759717314488
15405,991,wyoming_sublette,56035.0,72.57853266521971,508,Chronic respiratory diseases,63.548960177526105,3706,83.5327613905901,1999,91,0.989010989010989,0.01098901098901099,0.0,0.0,0.0,0.0,57,21,10,0.0,0.0,0.0,0.0,1.0,0.0
15409,1,alabama_clay,1027.0,66.6133134781972,508,Chronic respiratory diseases,48.4731611709945,602,97.88442593306559,2000,271,0.5719557195571956,0.3726937269372694,0.05166051660516605,0.003690036900369004,0.0,0.0,177,90,46,0.0,0.0,0.6937269372693727,0.0,0.3062730627306273,0.0
15417,9,alabama_jefferson,1073.0,62.201144628936504,508,Chronic respiratory diseases,47.9323001542285,596,89.3416186905011,2000,366,0.060109289617486336,0.6065573770491803,0.25136612021857924,0.07103825136612021,0.01092896174863388,0.0,208,143,83,0.07103825136612021,0.0,0.1830601092896175,0.11202185792349728,0.592896174863388,0.04098360655737705
15418,10,alabama_lawrence,1079.0,71.8481723647533,508,Chronic respiratory diseases,51.83602935689471,580,106.71815859138799,2000,319,0.5736677115987461,0.3322884012539185,0.09090909090909093,0.003134796238244514,0.0,0.0,172,97,46,0.0,0.0,0.6551724137931034,0.14733542319749215,0.1974921630094044,0.0
15419,11,alabama_madison,1089.0,60.667005816338,508,Chronic respiratory diseases,49.6239104635275,576,79.0551169221472,2000,366,0.5437158469945356,0.3579234972677596,0.08196721311475409,0.016393442622950817,0.0,0.0,187,100,48,0.01912568306010929,0.0,0.7158469945355191,0.0,0.2295081967213115,0.035519125683060114
15422,14,alabama_montgomery,1101.0,60.4429405695508,508,Chronic respiratory diseases,50.7138863769938,619,78.6053588582426,2000,281,0.4163701067615658,0.4128113879003559,0.15302491103202848,0.017793594306049824,0.0,0.0,195,115,54,0.0,0.0,0.693950177935943,0.0,0.302491103202847,0.0035587188612099642
15423,15,alabama_morgan,1103.0,64.4488990957655,508,Chronic respiratory diseases,50.971978339611,581,88.8656635353182,2000,222,0.3603603603603603,0.4234234234234234,0.18468468468468469,0.03153153153153153,0.0,0.0,187,121,63,0.0,0.0,0.6891891891891891,0.0,0.2477477477477477,0.06306306306306306
15425,17,alabama_russell,1113.0,75.9788966557791,508,Chronic respiratory diseases,55.16323521210671,618,113.310032808643,2000,118,0.288135593220339,0.652542372881356,0.059322033898305086,0.0,0.0,0.0,144,92,61,0.0,0.0,0.0,0.0,0.9067796610169492,0.09322033898305083
15427,19,alabama_sumter,1119.0,50.1247269033754,508,Chronic respiratory diseases,33.7730110515315,610,80.0389744846259,2000,273,0.6227106227106227,0.30402930402930395,0.07326007326007326,0.0,0.0,0.0,147,93,44,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
15428,20,alabama_talladega,1121.0,72.1253658983977,508,Chronic respiratory diseases,55.0183101706192,597,102.323674726562,2000,113,0.3185840707964602,0.6371681415929203,0.04424778761061947,0.0,0.0,0.0,136,91,59,0.0,0.0,0.0,0.0,0.9115044247787609,0.08849557522123894
15432,24,alaska_fairbanks north star ,2090.0,57.4495153475447,508,Chronic respiratory diseases,53.2174879027417,643,64.2835969724234,2000,242,0.6942148760330579,0.2603305785123967,0.033057851239669415,0.012396694214876032,0.0,0.0,169,81,32,0.5247933884297521,0.0,0.0,0.0,0.4710743801652893,0.004132231404958678
15433,25,alaska_ketchikan gateway ,2130.0,61.325063968178604,508,Chronic respiratory diseases,49.648912541269205,658,75.11549197002421,2000,60,0.8166666666666667,0.18333333333333326,0.0,0.0,0.0,0.0,93,59,13,0.0,0.0,0.0,0.0,1.0,0.0
15436,28,arizona_cochise,4003.0,56.8085653262006,508,Chronic respiratory diseases,44.9290689392408,681,72.0736716658149,2000,354,0.6497175141242938,0.3333333333333333,0.01694915254237288,0.0,0.0,0.0,132,80,46,0.0,0.0,0.923728813559322,0.0,0.03672316384180791,0.03954802259887006
15440,32,arizona_maricopa,4013.0,56.8450484906164,508,Chronic respiratory diseases,49.10910570157121,675,68.36398617037631,2000,366,0.05737704918032788,0.4863387978142077,0.4043715846994536,0.05191256830601093,0.0,0.0,174,136,97,0.00273224043715847,0.3114754098360656,0.5300546448087432,0.0,0.09836065573770493,0.05737704918032788
15444,36,arizona_pinal,4021.0,62.6061618976596,508,Chronic respiratory diseases,51.346440957426786,679,75.8378833818912,2000,120,0.8916666666666667,0.1,0.008333333333333333,0.0,0.0,0.0,123,52,32,0.0,0.0,0.0,0.0,1.0,0.0
15445,37,arizona_santa cruz,4023.0,39.107486155329,508,Chronic respiratory diseases,25.7882961349932,682,57.7126632906416,2000,60,0.5333333333333333,0.43333333333333335,0.03333333333333333,0.0,0.0,0.0,106,82,50,0.0,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666
15450,42,arkansas_craighead,5031.0,66.5604027569136,508,Chronic respiratory diseases,51.59882499903872,701,93.7416974173877,2000,57,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,90,79,55,0.0,0.0,0.0,0.0,1.0,0.0
15451,43,arkansas_crittenden,5035.0,69.7498537508922,508,Chronic respiratory diseases,54.2170067169108,716,97.68058630498258,2000,366,0.644808743169399,0.2677595628415301,0.06830601092896177,0.01912568306010929,0.0,0.0,177,100,42,0.0,0.0,0.8442622950819673,0.0,0.1557377049180328,0.0
15455,47,arkansas_marion,5089.0,53.2828350745655,508,Chronic respiratory diseases,39.5206619404712,689,72.7357868064948,2000,49,0.7755102040816326,0.22448979591836732,0.0,0.0,0.0,0.0,76,65,42,0.0,0.0,0.0,0.0,1.0,0.0
15464,56,arkansas_sebastian,5131.0,58.5424268554673,508,Chronic respiratory diseases,45.8743277992996,713,80.8308371455407,2000,115,0.43478260869565216,0.5652173913043478,0.0,0.0,0.0,0.0,91,69,52,0.0,0.0,0.0,0.0,1.0,0.0
15467,59,arkansas_white,5145.0,67.5460411325481,508,Chronic respiratory diseases,50.9901108674083,711,94.54760633993708,2000,34,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,83,76,56,0.0,0.0,0.0,0.0,1.0,0.0
15469,61,california_amador,6005.0,53.9055872200464,508,Chronic respiratory diseases,49.0852684134381,784,60.7112805298015,2000,365,0.6493150684931507,0.2273972602739726,0.09315068493150687,0.030136986301369864,0.0,0.0,192,112,44,0.030136986301369864,0.0,0.96986301369863,0.0,0.0,0.0
15474,66,california_del norte,6015.0,79.8467437927034,508,Chronic respiratory diseases,68.3509220014965,759,96.1863259918343,2000,134,0.9925373134328358,0.00746268656716418,0.0,0.0,0.0,0.0,53,29,14,0.0,0.0,0.0,0.0,0.6492537313432836,0.35074626865671643
15476,68,california_fresno,6019.0,54.9383821457273,508,Chronic respiratory diseases,47.214493377233495,798,67.2007575952102,2000,366,0.1366120218579235,0.33060109289617484,0.24316939890710385,0.2404371584699453,0.049180327868852465,0.0,227,183,112,0.00273224043715847,0.06557377049180327,0.6284153005464481,0.0,0.3005464480874317,0.00273224043715847
15483,75,california_lake,6033.0,81.64186368583809,508,Chronic respiratory diseases,71.3571486957008,772,95.35187879353208,2000,366,0.9562841530054644,0.04098360655737705,0.00273224043715847,0.0,0.0,0.0,108,44,34,0.0,0.0,0.989071038251366,0.0,0.01092896174863388,0.0
15491,83,california_modoc,6049.0,77.49948287074241,508,Chronic respiratory diseases,64.8610149308935,760,93.54697094090807,2000,74,0.8378378378378378,0.13513513513513514,0.027027027027027032,0.0,0.0,0.0,107,59,25,0.0,0.0,0.0,0.0,0.6351351351351351,0.3648648648648649
15503,95,california_san diego,6073.0,51.456694245895605,508,Chronic respiratory diseases,47.48817645175,813,57.6706846267568,2000,366,0.1994535519125683,0.5355191256830601,0.22131147540983606,0.04098360655737705,0.00273224043715847,0.0,201,133,74,0.0,0.12021857923497267,0.5628415300546448,0.008196721311475409,0.30327868852459017,0.00546448087431694
15506,98,california_san luis obispo,6079.0,51.9307064862156,508,Chronic respiratory diseases,46.030781873329495,808,60.9097708247181,2000,366,0.5,0.3907103825136612,0.1092896174863388,0.0,0.0,0.0,143,102,51,0.0,0.05737704918032788,0.44808743169398907,0.453551912568306,0.032786885245901634,0.008196721311475409
15509,101,california_santa clara,6085.0,41.9669220119378,508,Chronic respiratory diseases,36.357194819989,799,51.01371031022021,2000,366,0.6229508196721312,0.2841530054644809,0.07103825136612021,0.02185792349726776,0.0,0.0,190,97,44,0.0,0.20491803278688525,0.3497267759562841,0.0,0.4453551912568306,0.0
15516,108,california_stanislaus,6099.0,63.2100844937364,508,Chronic respiratory diseases,51.0475109756543,791,83.5220196737553,2000,366,0.5355191256830601,0.30327868852459017,0.11475409836065575,0.04371584699453552,0.00273224043715847,0.0,202,122,49,0.01912568306010929,0.1830601092896175,0.5819672131147541,0.0,0.17759562841530055,0.03825136612021858
15518,110,california_tehama,6103.0,78.1796492275964,508,Chronic respiratory diseases,65.4139027209974,765,96.29776125488941,2000,320,0.68125,0.21875,0.09375,0.00625,0.0,0.0,156,101,40,0.0,0.0,0.953125,0.0,0.0,0.046875
15520,112,california_tulare,6107.0,64.6292778167611,508,Chronic respiratory diseases,54.8909747922973,804,79.696484147479,2000,366,0.3469945355191257,0.21584699453551912,0.20491803278688525,0.22131147540983606,0.01092896174863388,0.0,203,177,85,0.00546448087431694,0.09562841530054644,0.7349726775956285,0.0,0.1557377049180328,0.008196721311475409
15523,115,california_yolo,6113.0,66.4997031270329,508,Chronic respiratory diseases,55.1364350743227,778,83.88487623952159,2000,366,0.7459016393442623,0.19398907103825136,0.0546448087431694,0.00546448087431694,0.0,0.0,159,84,40,0.00273224043715847,0.1284153005464481,0.7595628415300546,0.0,0.09836065573770493,0.01092896174863388
15530,122,colorado_denver,8031.0,66.0276321819142,508,Chronic respiratory diseases,53.783130676731396,837,86.87254094456709,2000,366,0.5191256830601093,0.459016393442623,0.02185792349726776,0.0,0.0,0.0,126,84,50,0.02185792349726776,0.1557377049180328,0.3606557377049181,0.06830601092896177,0.3551912568306011,0.03825136612021858
15531,123,colorado_douglas,8035.0,46.10000836601221,508,Chronic respiratory diseases,38.92996731511221,843,57.5139488786706,2000,234,0.594017094017094,0.3205128205128205,0.08547008547008547,0.0,0.0,0.0,143,100,48,0.0,0.0,0.8589743589743589,0.0,0.07692307692307693,0.0641025641025641
15533,125,colorado_elbert,8039.0,63.8340156373084,508,Chronic respiratory diseases,45.89728489679,841,83.65860645265141,2000,113,0.991150442477876,0.008849557522123894,0.0,0.0,0.0,0.0,51,30,15,0.0,0.0,0.0,0.0,1.0,0.0
15537,129,colorado_gunnison,8051.0,57.96210595643001,508,Chronic respiratory diseases,46.52171550052711,847,73.930231977986,2000,335,0.9134328358208956,0.08656716417910447,0.0,0.0,0.0,0.0,68,48,20,0.0,0.0,0.0,0.0,0.08358208955223881,0.9164179104477612
15539,131,colorado_jefferson,8059.0,66.0276321819142,508,Chronic respiratory diseases,53.783130676731396,835,86.87254094456709,2000,366,0.680327868852459,0.21311475409836064,0.10382513661202186,0.00273224043715847,0.0,0.0,159,101,44,0.00273224043715847,0.19398907103825136,0.8032786885245902,0.0,0.0,0.0
15542,134,colorado_mesa,8077.0,73.7293302326227,508,Chronic respiratory diseases,56.4688540175365,845,99.03127907100522,2000,365,0.9424657534246575,0.05753424657534247,0.0,0.0,0.0,0.0,83,43,24,0.6547945205479452,0.0,0.0,0.0,0.19726027397260276,0.14794520547945206
15545,137,colorado_pitkin,8097.0,26.6470487860919,508,Chronic respiratory diseases,23.9480309513508,846,29.320460719292694,2000,309,0.9773462783171522,0.022653721682847898,0.0,0.0,0.0,0.0,62,33,18,0.0,0.0,0.0,0.0,0.025889967637540454,0.9741100323624596
15548,140,colorado_routt,8107.0,57.4691909269567,508,Chronic respiratory diseases,50.6712922681049,821,71.0167730705043,2000,337,0.913946587537092,0.08605341246290801,0.0,0.0,0.0,0.0,72,44,20,0.0,0.0,0.0,0.0,0.10979228486646883,0.8902077151335311
